User ID,Business ID,Rating,Date
3046,347,5,3/23/2013
1698,938,3,3/23/2013
2774,952,1,3/23/2013
3013,73,5,3/24/2013
3047,90,5,3/24/2013
1566,598,2,3/24/2013
2469,208,5,3/24/2013
2271,989,3,3/24/2013
3048,330,1,3/24/2013
2226,1055,5,3/25/2013
2226,286,1,3/25/2013
2226,761,4,3/25/2013
2226,799,2,3/25/2013
2226,1020,1,3/25/2013
2856,1056,5,3/26/2013
3046,259,5,3/26/2013
3046,64,2,3/26/2013
3049,571,5,3/26/2013
3050,1057,1,3/26/2013
992,901,5,3/27/2013
106,868,5,3/27/2013
2572,97,1,3/27/2013
2992,1052,4,3/27/2013
2992,5,5,3/28/2013
2992,244,4,3/28/2013
3051,90,5,3/28/2013
2899,689,1,3/28/2013
2970,412,1,3/28/2013
3052,78,4,3/28/2013
411,866,1,3/28/2013
2992,1050,1,3/28/2013
1383,33,2,3/29/2013
2595,759,2,3/29/2013
3053,1058,2,3/29/2013
2075,1032,5,3/29/2013
3053,231,1,3/29/2013
2559,40,2,3/30/2013
3054,815,5,3/30/2013
126,430,1,3/30/2013
3055,452,1,3/30/2013
2099,1032,5,3/30/2013
2559,302,3,3/30/2013
3056,724,4,3/30/2013
3057,918,2,3/30/2013
3058,98,5,3/30/2013
1764,671,1,3/31/2013
2099,464,5,3/31/2013
1564,954,1,3/31/2013
3059,37,1,3/31/2013
3060,15,5,3/31/2013
1250,700,1,3/31/2013
3061,700,1,3/31/2013
2996,170,5,4/1/2013
3056,646,5,4/1/2013
3062,291,5,4/1/2013
3063,798,5,4/1/2013
3064,1052,2,4/1/2013
2996,330,4,4/1/2013
3065,946,5,4/2/2013
2559,103,4,4/2/2013
2559,316,3,4/2/2013
1643,389,5,4/2/2013
1698,145,1,4/2/2013
3066,141,3,4/2/2013
3067,598,1,4/2/2013
2559,31,4,4/2/2013
2501,890,3,4/2/2013
3068,199,1,4/3/2013
3069,811,5,4/3/2013
3070,388,1,4/3/2013
3071,419,4,4/3/2013
3072,549,5,4/3/2013
3073,33,2,4/4/2013
1787,1015,4,4/4/2013
1787,84,5,4/4/2013
3074,818,2,4/4/2013
1787,136,4,4/4/2013
3075,144,2,4/5/2013
2281,109,2,4/5/2013
3076,864,5,4/5/2013
1439,764,3,4/5/2013
2559,933,2,4/6/2013
2099,383,2,4/6/2013
702,806,2,4/6/2013
1830,84,4,4/6/2013
2393,64,2,4/6/2013
702,221,1,4/6/2013
1309,899,4,4/6/2013
1830,818,5,4/6/2013
3077,814,4,4/6/2013
3078,276,1,4/6/2013
1830,1052,1,4/6/2013
3079,1059,1,4/7/2013
3080,1059,4,4/7/2013
2370,925,1,4/7/2013
1227,127,5,4/7/2013
2370,208,5,4/7/2013
2258,573,5,4/8/2013
273,933,5,4/8/2013
1439,83,4,4/8/2013
3081,759,5,4/8/2013
3082,275,4,4/8/2013
1439,818,4,4/8/2013
3078,36,4,4/8/2013
3083,649,4,4/8/2013
1011,979,5,4/8/2013
273,437,5,4/8/2013
2875,963,5,4/8/2013
3084,268,2,4/9/2013
626,933,5,4/9/2013
577,693,3,4/9/2013
2099,213,5,4/9/2013
3085,478,1,4/9/2013
2469,165,5,4/10/2013
3086,106,2,4/10/2013
1446,103,5,4/11/2013
2075,291,4,4/11/2013
1446,385,5,4/11/2013
3087,24,4,4/11/2013
3088,307,4,4/11/2013
3089,311,5,4/11/2013
2075,1021,3,4/11/2013
3090,1060,5,4/11/2013
2894,928,5,4/11/2013
3091,184,1,4/11/2013
3092,92,4,4/12/2013
2657,1031,5,4/12/2013
3093,9,3,4/12/2013
3094,370,5,4/12/2013
3095,288,5,4/12/2013
2741,337,4,4/13/2013
3096,933,4,4/13/2013
2647,670,5,4/13/2013
2741,216,4,4/13/2013
2741,66,4,4/13/2013
3097,15,4,4/13/2013
636,521,3,4/13/2013
3078,200,4,4/14/2013
1842,245,5,4/14/2013
1227,515,4,4/14/2013
3078,611,4,4/14/2013
1842,102,5,4/14/2013
3078,30,5,4/15/2013
3078,31,5,4/15/2013
3098,279,1,4/15/2013
3099,420,5,4/16/2013
3100,450,4,4/16/2013
3101,665,3,4/16/2013
3102,412,5,4/16/2013
3103,818,5,4/16/2013
2660,818,3,4/16/2013
1749,818,5,4/16/2013
3099,728,5,4/16/2013
3078,49,5,4/16/2013
3100,989,5,4/16/2013
3006,870,2,4/17/2013
3104,78,5,4/17/2013
3105,84,5,4/18/2013
2099,308,5,4/18/2013
3106,393,5,4/18/2013
1582,89,5,4/19/2013
2827,518,4,4/19/2013
457,9,3,4/19/2013
3006,388,2,4/19/2013
3107,676,2,4/19/2013
2311,214,1,4/20/2013
3108,574,5,4/20/2013
3109,621,4,4/20/2013
1750,621,5,4/20/2013
3110,339,2,4/20/2013
1750,9,4,4/20/2013
1750,213,5,4/20/2013
3111,1034,3,4/20/2013
3112,42,5,4/20/2013
3113,42,2,4/20/2013
2094,897,1,4/20/2013
3114,933,5,4/21/2013
1764,316,5,4/21/2013
2899,874,3,4/21/2013
1451,853,1,4/21/2013
3115,710,5,4/21/2013
3116,870,4,4/22/2013
860,574,5,4/22/2013
2181,83,3,4/22/2013
2358,939,5,4/22/2013
2181,103,2,4/22/2013
2181,271,5,4/22/2013
3117,52,3,4/22/2013
3118,138,2,4/22/2013
2181,285,4,4/22/2013
2783,23,3,4/22/2013
3119,933,5,4/23/2013
3120,933,3,4/23/2013
2534,759,3,4/23/2013
3121,990,5,4/23/2013
3120,245,4,4/23/2013
2534,31,1,4/23/2013
1489,208,5,4/23/2013
3107,1061,1,4/23/2013
1489,1052,5,4/23/2013
2745,467,5,4/24/2013
3122,621,3,4/24/2013
3123,163,1,4/24/2013
62,809,3,4/24/2013
2745,818,3,4/24/2013
3123,112,3,4/24/2013
2745,69,5,4/24/2013
3123,706,2,4/24/2013
3124,779,1,4/24/2013
1453,614,4,4/24/2013
2215,148,4,4/25/2013
3125,406,1,4/25/2013
3123,524,4,4/25/2013
2812,438,3,4/25/2013
3126,1032,5,4/25/2013
2215,1044,1,4/25/2013
3123,413,2,4/25/2013
3127,933,5,4/26/2013
3128,67,1,4/26/2013
3127,1062,5,4/26/2013
3127,818,5,4/26/2013
3129,49,5,4/26/2013
3130,317,1,4/26/2013
2349,549,1,4/26/2013
400,988,5,4/26/2013
3131,5,5,4/27/2013
3132,490,1,4/27/2013
3123,64,3,4/27/2013
3123,369,4,4/27/2013
3123,307,3,4/27/2013
3133,317,1,4/27/2013
1948,495,5,4/27/2013
2544,870,2,4/28/2013
3134,5,5,4/28/2013
3135,5,5,4/28/2013
3123,293,1,4/28/2013
3134,81,5,4/28/2013
3136,1000,3,4/28/2013
3134,412,1,4/28/2013
3137,123,2,4/28/2013
2517,995,4,4/29/2013
411,995,4,4/29/2013
3138,81,4,4/29/2013
2557,1059,4,4/29/2013
2821,1063,1,4/29/2013
2557,411,4,4/29/2013
3139,9,2,4/29/2013
3140,682,2,4/29/2013
2745,923,4,4/29/2013
3138,21,4,4/29/2013
3141,497,2,4/30/2013
3142,1064,5,5/1/2013
3143,18,4,5/1/2013
3144,383,1,5/1/2013
3143,84,5,5/1/2013
2928,818,5,5/1/2013
3143,454,4,5/1/2013
3143,311,4,5/1/2013
3145,402,4,5/1/2013
3146,159,1,5/2/2013
3147,18,1,5/2/2013
2534,950,2,5/2/2013
3123,333,5,5/3/2013
3148,933,4,5/3/2013
3149,406,4,5/3/2013
3123,227,5,5/3/2013
3150,1065,5,5/3/2013
3149,157,3,5/3/2013
3151,735,5,5/3/2013
3150,864,5,5/3/2013
3099,1044,5,5/3/2013
923,598,4,5/3/2013
3150,928,5,5/3/2013
3152,450,4,5/4/2013
3153,1053,5,5/4/2013
3154,1066,4,5/4/2013
3155,245,5,5/4/2013
3155,467,5,5/4/2013
3156,263,3,5/4/2013
3123,36,3,5/4/2013
2928,376,3,5/4/2013
3157,989,3,5/4/2013
3158,632,4,5/5/2013
2573,933,4,5/5/2013
3091,383,3,5/5/2013
3091,103,2,5/5/2013
1560,379,5,5/5/2013
3159,411,4,5/5/2013
3091,215,4,5/5/2013
3160,764,2,5/5/2013
3091,818,5,5/5/2013
3158,328,5,5/5/2013
3091,37,4,5/5/2013
3091,154,5,5/5/2013
2797,364,2,5/6/2013
3091,450,5,5/6/2013
3161,1034,1,5/6/2013
3162,471,1,5/6/2013
3163,1067,1,5/6/2013
2215,995,5,5/7/2013
1501,868,5,5/7/2013
3164,891,5,5/7/2013
2273,899,5,5/7/2013
411,340,1,5/7/2013
3165,5,4,5/8/2013
3166,574,5,5/8/2013
2215,81,3,5/8/2013
2996,868,4,5/8/2013
3167,1035,1,5/8/2013
3157,818,5,5/8/2013
3168,1068,2,5/8/2013
3169,52,4,5/8/2013
2215,145,3,5/8/2013
2996,39,5,5/8/2013
1856,933,5,5/9/2013
2154,450,5,5/9/2013
3110,547,5,5/9/2013
3170,759,3,5/9/2013
3171,707,3,5/9/2013
1856,429,4,5/9/2013
2611,814,4,5/9/2013
3110,526,5,5/9/2013
1018,923,5,5/9/2013
3110,955,5,5/9/2013
3123,27,3,5/9/2013
3123,757,2,5/10/2013
3172,127,4,5/10/2013
1958,949,2,5/10/2013
493,135,1,5/10/2013
2899,622,5,5/10/2013
1764,340,4,5/10/2013
3173,1032,5,5/11/2013
1645,976,5,5/11/2013
3083,388,2,5/11/2013
3033,220,4,5/12/2013
2611,933,3,5/12/2013
1689,1018,3,5/12/2013
3174,618,5,5/12/2013
3175,405,2,5/12/2013
1689,764,4,5/12/2013
3176,915,4,5/12/2013
3177,36,3,5/12/2013
3178,674,5,5/12/2013
3033,219,3,5/12/2013
1546,1020,3,5/12/2013
2544,777,4,5/12/2013
3033,100,5,5/12/2013
3179,330,1,5/12/2013
3180,227,1,5/13/2013
3180,12,4,5/13/2013
3180,103,4,5/13/2013
2713,1,1,5/13/2013
3180,31,4,5/13/2013
3180,217,5,5/13/2013
3180,311,5,5/13/2013
3180,32,3,5/13/2013
3181,608,3,5/13/2013
2713,107,5,5/13/2013
3182,909,1,5/14/2013
3183,450,4,5/14/2013
3183,671,2,5/14/2013
1428,18,5,5/14/2013
3184,133,5,5/14/2013
3183,347,4,5/14/2013
780,759,4,5/14/2013
3183,29,1,5/14/2013
780,263,2,5/14/2013
3185,621,5,5/14/2013
3183,180,2,5/14/2013
3183,818,4,5/14/2013
3185,779,4,5/14/2013
1142,1030,5,5/14/2013
3183,208,4,5/14/2013
3185,876,4,5/14/2013
3185,101,5,5/14/2013
3186,450,5,5/15/2013
3186,133,5,5/15/2013
3186,621,4,5/15/2013
3186,708,5,5/15/2013
2223,135,5,5/15/2013
2881,167,5,5/15/2013
3187,574,5,5/16/2013
411,620,4,5/16/2013
3188,324,2,5/17/2013
3189,450,5,5/17/2013
3190,1062,5,5/17/2013
3010,90,5,5/17/2013
3191,9,1,5/17/2013
3189,818,5,5/17/2013
2440,145,4,5/17/2013
3192,145,1,5/17/2013
3193,233,5,5/17/2013
3194,38,2,5/17/2013
3195,5,3,5/18/2013
2159,918,2,5/18/2013
3196,268,1,5/19/2013
3197,933,1,5/19/2013
3198,621,1,5/19/2013
3199,9,2,5/19/2013
3200,204,4,5/19/2013
3201,574,5,5/20/2013
3125,33,4,5/20/2013
411,168,3,5/20/2013
3202,347,4,5/20/2013
3203,1053,3,5/21/2013
3204,165,5,5/21/2013
1937,1069,5,5/21/2013
3205,111,5,5/21/2013
3205,863,1,5/21/2013
3206,475,5,5/21/2013
3207,809,4,5/21/2013
3204,369,4,5/21/2013
3205,369,4,5/21/2013
3205,818,5,5/21/2013
411,72,3,5/21/2013
3205,49,5,5/21/2013
3204,595,4,5/21/2013
3206,979,4,5/21/2013
2420,31,2,5/21/2013
205,1030,5,5/21/2013
3208,90,5,5/22/2013
3209,412,1,5/22/2013
3197,1070,1,5/22/2013
919,1034,2,5/22/2013
3210,818,5,5/22/2013
3211,647,1,5/22/2013
860,676,4,5/22/2013
3205,42,5,5/22/2013
3205,989,2,5/22/2013
3212,748,1,5/23/2013
3213,370,1,5/23/2013
3214,649,5,5/23/2013
3214,193,1,5/23/2013
2358,153,1,5/23/2013
1308,949,1,5/24/2013
3215,818,5,5/24/2013
3216,491,1,5/24/2013
3215,756,1,5/24/2013
3217,107,4,5/24/2013
3218,450,4,5/25/2013
3219,868,4,5/25/2013
328,250,1,5/25/2013
3045,893,1,5/25/2013
2393,208,5,5/25/2013
3220,119,1,5/26/2013
3221,15,5,5/26/2013
1557,790,1,5/26/2013
3222,5,3,5/27/2013
3223,694,1,5/27/2013
919,758,5,5/27/2013
3223,98,5,5/27/2013
3224,450,4,5/28/2013
3225,450,5,5/28/2013
3226,159,3,5/28/2013
3227,458,5,5/28/2013
3228,18,4,5/28/2013
3229,621,4,5/28/2013
2996,25,5,5/28/2013
3228,871,3,5/28/2013
3228,334,2,5/28/2013
3212,730,5,5/28/2013
2996,779,4,5/28/2013
2996,11,5,5/28/2013
1082,631,3,5/28/2013
3224,989,5,5/28/2013
3230,928,2,5/28/2013
976,614,1,5/28/2013
2393,220,3,5/29/2013
2393,450,4,5/29/2013
3231,345,5,5/29/2013
3232,368,1,5/29/2013
636,1032,4,5/29/2013
2079,818,4,5/29/2013
2569,625,5,5/29/2013
3033,393,3,5/29/2013
2393,21,1,5/29/2013
3204,1071,5,5/30/2013
1452,240,5,5/30/2013
1452,690,5,5/30/2013
3233,137,4,5/30/2013
3234,450,5,5/30/2013
1747,560,5,5/30/2013
919,670,2,5/30/2013
1452,161,4,5/30/2013
1452,345,4,5/30/2013
3234,621,4,5/30/2013
1452,84,5,5/30/2013
3233,84,5,5/30/2013
1452,252,1,5/30/2013
1452,788,2,5/30/2013
1452,818,5,5/30/2013
3235,724,5,5/30/2013
3204,918,4,5/30/2013
919,779,3,5/30/2013
919,676,3,5/30/2013
1452,149,3,5/31/2013
1452,406,4,5/31/2013
1452,621,5,5/31/2013
1750,95,3,5/31/2013
1452,369,5,5/31/2013
1452,176,5,5/31/2013
1452,802,5,5/31/2013
3236,1072,4,6/1/2013
3236,12,5,6/1/2013
1452,73,4,6/1/2013
3236,57,4,6/1/2013
1452,96,4,6/1/2013
3237,40,5,6/2/2013
3237,450,3,6/2/2013
3238,46,5,6/2/2013
3238,362,5,6/2/2013
2602,610,5,6/2/2013
3239,213,4,6/2/2013
2602,725,5,6/2/2013
3238,330,4,6/2/2013
2923,693,4,6/3/2013
1250,95,2,6/3/2013
3240,75,1,6/3/2013
3071,779,2,6/3/2013
3241,1052,1,6/3/2013
3242,163,1,6/4/2013
3243,625,5,6/4/2013
3244,926,1,6/4/2013
3245,31,1,6/4/2013
2939,546,5,6/5/2013
3239,450,5,6/5/2013
3246,759,4,6/5/2013
2370,378,5,6/5/2013
3246,814,4,6/5/2013
3239,649,3,6/5/2013
3247,150,4,6/5/2013
3248,1073,3,6/5/2013
3249,1073,5,6/5/2013
3250,450,4,6/6/2013
3251,187,5,6/6/2013
2320,81,4,6/6/2013
2320,964,5,6/6/2013
3252,1033,1,6/6/2013
3253,46,4,6/6/2013
3253,818,5,6/6/2013
2393,818,5,6/6/2013
3254,90,5,6/7/2013
3255,998,5,6/7/2013
3254,112,4,6/7/2013
3256,450,4,6/8/2013
3257,1074,5,6/8/2013
2393,759,2,6/8/2013
2668,1000,2,6/8/2013
2094,998,5,6/8/2013
3204,134,5,6/8/2013
3257,1046,5,6/8/2013
3254,81,4,6/9/2013
3123,665,3,6/9/2013
3254,31,5,6/9/2013
205,388,4,6/9/2013
3258,176,4,6/9/2013
872,226,1,6/10/2013
3259,589,5,6/10/2013
919,568,5,6/10/2013
919,818,4,6/10/2013
3260,740,5,6/10/2013
919,107,3,6/10/2013
457,81,5,6/11/2013
411,568,4,6/11/2013
3261,433,3,6/11/2013
3262,37,3,6/11/2013
3127,204,5,6/11/2013
3263,1075,3,6/12/2013
3246,347,4,6/12/2013
3264,339,1,6/12/2013
3265,326,2,6/12/2013
2393,649,3,6/12/2013
1995,176,4,6/12/2013
3246,700,4,6/12/2013
3265,340,5,6/12/2013
3265,676,5,6/12/2013
2393,23,1,6/12/2013
2840,17,5,6/13/2013
756,456,1,6/13/2013
3266,369,1,6/13/2013
3034,1044,1,6/13/2013
3267,535,2,6/13/2013
457,37,3,6/13/2013
3268,344,5,6/13/2013
2420,21,4,6/13/2013
3269,293,2,6/14/2013
600,383,1,6/14/2013
328,868,1,6/14/2013
3270,558,5,6/14/2013
2827,676,5,6/14/2013
3271,1075,4,6/15/2013
3272,818,5,6/15/2013
3273,307,4,6/15/2013
2667,728,4,6/15/2013
2827,49,5,6/15/2013
2827,11,5,6/15/2013
2393,81,4,6/16/2013
3274,46,4,6/16/2013
3275,397,5,6/16/2013
3276,180,3,6/16/2013
3277,318,3,6/16/2013
3274,649,4,6/16/2013
2393,210,1,6/16/2013
2370,395,3,6/17/2013
3204,939,5,6/17/2013
328,1033,3,6/17/2013
2370,1017,4,6/17/2013
2370,818,4,6/17/2013
3278,1076,5,6/17/2013
3279,976,5,6/17/2013
3280,647,2,6/17/2013
2999,393,2,6/17/2013
2917,330,5,6/17/2013
52,5,3,6/18/2013
3281,159,1,6/18/2013
3282,964,4,6/18/2013
3283,621,4,6/18/2013
52,621,5,6/18/2013
52,982,4,6/18/2013
3283,64,5,6/18/2013
3284,37,4,6/18/2013
3283,31,4,6/18/2013
3285,825,1,6/18/2013
2851,450,5,6/19/2013
3286,345,5,6/19/2013
3286,78,5,6/19/2013
3287,320,1,6/19/2013
3288,1046,5,6/19/2013
700,217,1,6/19/2013
3281,101,5,6/19/2013
1344,40,3,6/20/2013
3283,137,2,6/20/2013
3289,332,5,6/20/2013
3290,1000,2,6/20/2013
3290,84,2,6/20/2013
3291,1070,1,6/20/2013
3291,213,5,6/20/2013
1344,515,3,6/20/2013
3290,871,5,6/20/2013
2851,219,3,6/20/2013
3292,1059,5,6/21/2013
1049,311,1,6/21/2013
3293,450,5,6/22/2013
3294,795,2,6/22/2013
3295,330,5,6/22/2013
2270,870,4,6/23/2013
1171,425,4,6/23/2013
3296,759,4,6/23/2013
1258,383,3,6/23/2013
3297,2,5,6/23/2013
3298,42,5,6/23/2013
1501,944,5,6/24/2013
3299,240,1,6/24/2013
2393,1056,3,6/24/2013
3300,18,3,6/24/2013
2936,291,1,6/24/2013
3301,411,5,6/24/2013
3255,595,5,6/24/2013
2479,149,2,6/25/2013
3204,501,5,6/25/2013
3302,490,5,6/25/2013
3303,1017,1,6/25/2013
1240,512,5,6/25/2013
3304,119,1,6/25/2013
2479,242,4,6/25/2013
3305,1020,5,6/25/2013
3302,5,4,6/26/2013
3306,450,2,6/26/2013
897,670,4,6/26/2013
1150,818,5,6/26/2013
3304,539,5,6/26/2013
3304,656,5,6/26/2013
1290,98,4,6/26/2013
3307,930,1,6/26/2013
897,444,5,6/26/2013
3308,1059,2,6/27/2013
3248,174,4,6/27/2013
2722,369,5,6/27/2013
3309,2,5,6/27/2013
3310,450,5,6/28/2013
3310,92,2,6/28/2013
3310,347,5,6/28/2013
3310,818,5,6/28/2013
3311,976,4,6/28/2013
3312,344,5,6/28/2013
3304,367,4,6/28/2013
3310,123,3,6/28/2013
2466,933,5,6/29/2013
3313,693,1,6/29/2013
3314,453,5,6/29/2013
3313,63,2,6/29/2013
3315,518,4,6/29/2013
3316,18,4,6/29/2013
3317,345,4,6/29/2013
2466,759,4,6/29/2013
3293,9,5,6/29/2013
3208,1077,2,6/29/2013
3293,460,1,6/29/2013
3313,1061,3,6/29/2013
1446,1078,5,6/30/2013
3254,71,2,6/30/2013
2611,84,4,6/30/2013
2393,84,4,6/30/2013
2611,818,5,6/30/2013
2611,208,5,6/30/2013
1446,676,4,6/30/2013
2370,200,1,7/1/2013
2569,836,1,7/1/2013
3318,1079,5,7/1/2013
1856,187,3,7/1/2013
1856,1012,5,7/1/2013
2778,625,5,7/1/2013
126,659,1,7/1/2013
3319,450,5,7/2/2013
3320,450,5,7/2/2013
2827,83,3,7/2/2013
3319,621,4,7/2/2013
3321,552,1,7/2/2013
2996,1034,3,7/2/2013
3322,331,3,7/2/2013
3319,123,5,7/2/2013
3323,450,5,7/3/2013
3324,677,4,7/3/2013
3325,1072,5,7/3/2013
3324,759,5,7/3/2013
3324,245,4,7/3/2013
3326,795,5,7/3/2013
3324,112,5,7/3/2013
3324,976,4,7/3/2013
3324,926,3,7/3/2013
411,219,3,7/3/2013
3327,98,1,7/3/2013
2466,1020,4,7/3/2013
2069,444,4,7/3/2013
3328,40,1,7/4/2013
2099,933,3,7/4/2013
3329,326,5,7/4/2013
3330,180,5,7/4/2013
2099,191,3,7/4/2013
3331,694,5,7/4/2013
2876,517,2,7/4/2013
2099,607,5,7/4/2013
3295,149,2,7/5/2013
2370,129,3,7/5/2013
3332,127,5,7/5/2013
3333,1034,2,7/5/2013
3332,818,5,7/5/2013
2370,86,3,7/5/2013
3334,208,5,7/5/2013
1627,574,5,7/6/2013
3335,670,3,7/6/2013
3335,347,5,7/6/2013
3335,234,1,7/6/2013
3335,291,2,7/6/2013
3127,689,5,7/6/2013
3127,162,5,7/6/2013
3335,213,4,7/6/2013
3336,851,5,7/6/2013
3335,328,4,7/6/2013
3337,37,3,7/6/2013
3338,1080,1,7/6/2013
3339,792,5,7/7/2013
3044,1053,2,7/7/2013
2055,55,3,7/7/2013
1501,9,2,7/7/2013
3340,18,5,7/8/2013
3340,103,3,7/8/2013
3341,1081,1,7/8/2013
3295,219,4,7/8/2013
3340,176,5,7/8/2013
3342,828,1,7/8/2013
3343,121,5,7/8/2013
3340,784,4,7/8/2013
565,330,2,7/8/2013
3340,330,5,7/8/2013
3344,933,3,7/9/2013
3344,450,3,7/9/2013
3345,715,5,7/9/2013
3346,345,5,7/9/2013
2393,53,2,7/9/2013
2393,181,1,7/9/2013
3344,38,3,7/9/2013
2936,856,5,7/10/2013
3347,450,5,7/10/2013
3348,450,4,7/10/2013
3347,345,3,7/10/2013
3347,84,5,7/10/2013
3349,1060,5,7/10/2013
123,960,1,7/10/2013
1134,6,5,7/11/2013
170,450,5,7/11/2013
3304,736,3,7/11/2013
170,245,2,7/11/2013
3045,969,5,7/11/2013
780,450,5,7/12/2013
3350,615,5,7/12/2013
3351,490,3,7/12/2013
2132,518,5,7/12/2013
3351,347,5,7/12/2013
2132,345,5,7/12/2013
3352,840,5,7/12/2013
1889,73,5,7/12/2013
1483,397,3,7/12/2013
3351,405,5,7/12/2013
3353,1044,5,7/12/2013
3294,976,5,7/12/2013
3354,918,5,7/12/2013
3355,220,4,7/13/2013
3355,33,5,7/13/2013
829,144,1,7/13/2013
3356,818,5,7/13/2013
3357,829,2,7/13/2013
3358,398,1,7/13/2013
3355,928,5,7/13/2013
3359,870,3,7/14/2013
3360,458,5,7/14/2013
3295,362,5,7/14/2013
3361,484,1,7/14/2013
3362,853,5,7/14/2013
3291,621,4,7/15/2013
3291,112,4,7/15/2013
3291,49,1,7/15/2013
3173,49,2,7/15/2013
3363,31,2,7/15/2013
3364,883,5,7/16/2013
3365,18,4,7/16/2013
3366,345,5,7/16/2013
3367,12,5,7/16/2013
3367,383,4,7/16/2013
3368,621,5,7/16/2013
3369,1012,2,7/16/2013
2345,84,3,7/16/2013
3366,9,3,7/16/2013
3364,818,5,7/16/2013
3364,871,5,7/16/2013
3366,176,4,7/16/2013
3370,208,5,7/16/2013
3369,896,5,7/16/2013
3371,468,1,7/17/2013
3372,1082,5,7/17/2013
3373,18,3,7/17/2013
1840,168,2,7/17/2013
3075,239,4,7/17/2013
3374,397,4,7/17/2013
3372,891,3,7/17/2013
3075,683,4,7/17/2013
2662,515,3,7/17/2013
3374,846,4,7/17/2013
3375,818,5,7/17/2013
2667,1039,3,7/17/2013
3376,583,5,7/17/2013
1181,38,5,7/17/2013
1501,403,4,7/17/2013
602,1083,3,7/17/2013
3075,330,2,7/17/2013
708,958,2,7/18/2013
3204,450,5,7/18/2013
3307,450,5,7/18/2013
3307,1084,5,7/18/2013
3234,759,3,7/18/2013
3234,369,4,7/18/2013
2281,464,2,7/18/2013
3234,444,3,7/18/2013
3377,301,1,7/19/2013
3378,693,5,7/19/2013
3379,345,5,7/19/2013
3378,1059,4,7/19/2013
1920,1059,1,7/19/2013
3380,1085,1,7/19/2013
3381,180,5,7/19/2013
3307,979,5,7/19/2013
923,137,4,7/20/2013
3197,868,5,7/20/2013
1050,1086,5,7/20/2013
1096,933,5,7/22/2013
3382,582,4,7/22/2013
1096,98,5,7/22/2013
3363,5,5,7/23/2013
1650,345,5,7/23/2013
3319,12,4,7/23/2013
2466,176,3,7/23/2013
3324,450,5,7/24/2013
3383,450,3,7/24/2013
3014,450,5,7/24/2013
3324,671,4,7/24/2013
3384,691,2,7/24/2013
3014,759,2,7/24/2013
2741,134,2,7/24/2013
702,69,4,7/24/2013
702,1087,2,7/24/2013
2821,988,5,7/24/2013
3385,324,1,7/25/2013
2745,856,5,7/25/2013
3254,933,5,7/25/2013
3386,933,5,7/25/2013
1404,450,5,7/25/2013
3254,187,4,7/25/2013
3335,671,2,7/25/2013
3387,71,4,7/25/2013
3254,327,4,7/25/2013
3367,673,4,7/25/2013
3281,36,5,7/25/2013
3388,154,1,7/25/2013
3385,1020,1,7/25/2013
3234,240,4,7/26/2013
3234,149,3,7/26/2013
3234,170,2,7/26/2013
3234,18,4,7/26/2013
3234,347,4,7/26/2013
3234,73,4,7/26/2013
3234,19,3,7/26/2013
3234,385,3,7/26/2013
3234,213,3,7/26/2013
702,134,2,7/26/2013
3389,37,2,7/26/2013
3075,219,5,7/26/2013
3234,1023,3,7/26/2013
3234,107,4,7/26/2013
1627,1082,4,7/27/2013
3204,133,4,7/27/2013
1928,213,2,7/27/2013
3390,818,5,7/27/2013
3391,1088,4,7/27/2013
3044,477,5,7/27/2013
3392,92,4,7/28/2013
1504,406,2,7/28/2013
3393,720,5,7/28/2013
3392,64,3,7/28/2013
3394,83,5,7/29/2013
1483,759,1,7/29/2013
3395,263,1,7/29/2013
3378,84,4,7/29/2013
3145,209,5,7/29/2013
3367,307,3,7/29/2013
3396,23,5,7/29/2013
3145,121,5,7/29/2013
411,1008,3,7/29/2013
3397,450,5,7/30/2013
411,113,3,7/30/2013
3398,122,1,7/30/2013
381,133,4,7/30/2013
3399,1059,5,7/30/2013
3400,1089,5,7/30/2013
2907,1090,4,7/30/2013
2907,1051,3,7/30/2013
381,868,5,7/30/2013
904,429,5,7/30/2013
3401,135,1,7/30/2013
3402,783,5,7/30/2013
3044,1091,5,7/31/2013
3403,870,4,7/31/2013
3404,358,1,7/31/2013
3403,450,5,7/31/2013
702,1092,3,7/31/2013
432,81,5,7/31/2013
3403,19,2,7/31/2013
2012,412,1,7/31/2013
457,624,5,7/31/2013
3044,738,3,7/31/2013
3044,4,3,7/31/2013
457,480,4,7/31/2013
3405,133,4,8/1/2013
2094,369,1,8/1/2013
3406,236,5,8/1/2013
3407,233,5,8/1/2013
3405,989,3,8/1/2013
2830,450,5,8/2/2013
3408,1000,2,8/2/2013
1180,263,1,8/2/2013
3409,1093,5,8/3/2013
2469,5,4,8/3/2013
3204,87,4,8/3/2013
2469,759,4,8/3/2013
2469,12,4,8/3/2013
2469,840,5,8/3/2013
3410,852,2,8/3/2013
3123,621,5,8/3/2013
3411,818,4,8/3/2013
3123,466,4,8/3/2013
1068,330,4,8/3/2013
2936,18,5,8/4/2013
2658,1059,5,8/4/2013
2952,621,5,8/4/2013
3123,385,3,8/4/2013
2469,9,5,8/4/2013
3412,625,5,8/4/2013
2936,429,5,8/4/2013
3413,415,5,8/4/2013
3414,663,1,8/4/2013
3415,87,5,8/5/2013
3374,263,1,8/5/2013
3416,1032,3,8/5/2013
3415,515,5,8/5/2013
3417,671,4,8/6/2013
3418,818,5,8/6/2013
3419,135,1,8/6/2013
